crop,Estimated_Insects_Count,Soil_Type,Pesticide_Use_Category,Number_Doses_Week,Number_Weeks_Used,Number_Weeks_Quit,Season,N,P,K,temperature,humidity,ph,rainfall,label,Crop_Damage
1,488,1,3,40,37,0,3,122,48,16,24.65425757,75.6350708,6.307585854,61.82980133,cotton,0
1,488,1,3,40,37,0,3,108,46,17,24.3017998,84.87668973,6.93221485,65.0247867,cotton,0
1,488,1,3,40,37,0,3,132,41,22,24.29144926,81.02453404,7.810865753,90.41694635,cotton,0
1,488,1,3,40,37,0,3,103,42,17,24.29470232,84.61527627,6.527541661,81.05902285,cotton,0
1,488,1,3,40,37,0,3,133,50,25,25.72180042,81.19666206,7.569454601,99.93100821,cotton,0
1,488,1,3,40,37,0,3,127,37,18,24.87663664,76.30050373,7.041065585,91.9223468,cotton,0
1,488,1,3,40,37,0,3,110,39,25,22.60612115,77.34264002,7.208795456,75.13617229,cotton,0
1,488,1,3,40,37,0,3,131,38,19,23.86814008,75.68339729,6.814341946,90.4547185,cotton,0
1,488,1,3,40,37,0,3,108,38,24,23.41022496,76.43836957,7.442217061,78.82199603,cotton,0
1,488,1,3,40,37,0,3,122,40,17,24.96440768,81.31677618,6.854558957,80.03995829,cotton,0
1,488,1,3,40,37,0,3,111,50,15,25.16820129,80.30351815,7.884550475,84.62419032,cotton,0
1,488,1,3,40,37,0,3,140,40,17,22.72767171,77.07598065,6.006085786,77.55176318,cotton,0
1,488,1,3,40,37,0,3,100,40,20,22.45145981,76.25674874,7.432043735,86.84998693,cotton,0
1,488,1,3,40,37,0,3,123,50,16,23.04920461,75.53835214,6.498052108,70.65644296,cotton,0
1,488,1,3,40,37,0,3,107,36,21,25.29250148,75.66653335,6.205263534,62.64174227,cotton,0
1,488,1,3,40,37,0,3,118,50,19,22.95604064,82.33733678,6.360812227,66.48339303,cotton,0
1,488,1,3,40,37,0,3,103,51,20,22.80213132,84.14668447,7.046607434,91.6389565,cotton,0
1,488,1,3,40,37,0,3,133,57,19,23.54234715,75.98203329,7.947011366,84.12536744,cotton,0
1,488,1,3,40,37,0,3,129,47,20,24.41212325,80.80343786,6.281913858,98.60457373,cotton,0
1,488,1,3,40,37,0,3,116,52,19,22.94276687,75.37170612,6.114525877,67.08022574,cotton,0
1,488,1,3,40,37,0,3,114,40,23,25.53676123,81.13668716,6.753978061,95.4262599,cotton,0
1,488,1,3,40,37,0,3,131,60,17,25.32023717,81.79475917,7.425041316,83.46532547,cotton,0
1,488,1,3,40,37,0,3,107,43,18,22.426733,81.53480799,6.745104394,65.54475812,cotton,0
1,488,1,3,40,37,0,3,123,44,21,25.78544484,75.00539324,7.641116569,91.39578861,cotton,0
1,488,1,3,40,37,0,3,112,49,25,25.68959532,77.90621048,6.470135478,66.19426787,cotton,0
1,488,1,3,40,37,0,3,119,44,15,22.14593688,82.8597549,7.091992365,60.65381719,cotton,0
1,488,1,3,40,37,0,3,130,59,19,25.07278712,82.50257909,6.520403794,93.51042684,cotton,0
1,488,1,3,40,37,0,3,127,53,24,22.21506982,76.17851932,6.127939628,70.40557612,cotton,0
1,488,1,3,40,37,0,3,134,52,18,23.9643129,76.59175937,7.994679507,76.13090645,cotton,0
1,488,1,3,40,37,0,3,109,36,18,25.40059227,76.53237965,7.524707577,62.5138867,cotton,0
1,488,1,3,40,37,0,3,100,48,17,23.7805123,83.03878838,7.827877818,66.26555904,cotton,0
1,488,1,3,40,37,0,3,132,52,19,24.16402322,76.7433897,6.436691764,61.94626051,cotton,0
1,488,1,3,40,37,0,3,102,37,25,25.31468463,77.91757121,5.907930899,72.82902109,cotton,0
1,488,1,3,40,37,0,3,111,39,22,22.60361557,80.3509046,6.135025006,88.57395505,cotton,0
1,488,1,3,40,37,0,3,117,51,15,22.9535715,78.71555832,6.044556594,99.75336197,cotton,0
1,488,1,3,40,37,0,3,136,36,24,22.74446976,80.41198458,7.59781958,90.07326633,cotton,0
1,488,1,3,40,37,0,3,134,56,18,23.80834611,83.91902605,6.691268104,70.97358303,cotton,0
1,488,1,3,40,37,0,3,112,54,15,25.46228792,81.56641891,6.175492306,76.88582484,cotton,0
1,488,1,3,40,37,0,3,105,56,15,25.96779712,81.97904282,7.272316209,74.14169043,cotton,0
1,488,1,3,40,37,0,3,140,45,15,25.5308271,80.04662756,5.801047545,99.39557151,cotton,0
1,488,1,3,40,37,0,3,126,46,25,24.43847399,81.69801729,6.757457943,60.79645852,cotton,0
1,488,1,3,40,37,0,3,106,49,24,23.03887865,76.47039772,6.983395573,90.64770699,cotton,0
1,488,1,3,40,37,0,3,121,53,19,23.51308653,76.72621429,7.976889498,80.11272117,cotton,0
1,488,1,3,40,37,0,3,108,60,17,22.75805656,76.75768356,6.558902588,97.76600619,cotton,0
1,488,1,3,40,37,0,3,116,56,17,24.71252544,77.7293114,7.979090365,85.24963302,cotton,0
1,488,1,3,40,37,0,3,100,52,19,23.45969093,82.44777468,7.903528673,93.50153555,cotton,0
1,488,1,3,40,37,0,3,129,43,16,25.5503704,77.85055621,6.73210948,78.58488484,cotton,0
1,488,1,3,40,37,0,3,118,44,23,22.08458267,82.82904143,6.691690476,67.06459777,cotton,0
1,488,1,3,40,37,0,3,117,43,25,24.68854799,78.51206972,7.839849298,69.31153566,cotton,0
1,488,1,3,40,37,0,3,126,37,21,25.84997269,84.16855231,6.61448588,77.03421249,cotton,0
1,488,1,3,40,37,0,3,120,48,16,22.46054478,75.40989245,7.456971816,71.85436078,cotton,0
1,488,1,3,40,37,0,3,102,45,16,23.65629976,77.52425987,7.2942193,74.8984994,cotton,0
1,488,1,3,40,37,0,3,131,56,20,22.00817088,81.83896111,7.762647875,92.23645249,cotton,0
1,488,1,3,40,37,0,3,114,40,17,24.32630461,80.13456404,6.363406102,69.45072055,cotton,0
1,488,1,3,40,37,0,3,101,37,18,22.92360984,82.68738535,7.63737841,92.91915074,cotton,0
1,488,1,3,40,37,0,3,106,46,20,23.43821725,78.63388824,6.200671976,81.15072105,cotton,0
1,488,1,3,40,37,0,3,113,38,20,22.10718988,78.58320116,6.364729934,74.94136567,cotton,0
1,488,1,3,40,37,0,3,102,53,21,23.03814028,76.11021529,6.913678684,91.49697481,cotton,0
1,488,1,3,40,37,0,3,110,39,18,24.54795322,75.39752705,7.766259769,63.88079866,cotton,0
1,488,1,3,40,37,0,3,107,58,15,23.73868041,75.77503808,7.55606399,76.63669195,cotton,0
1,488,1,3,40,37,0,3,120,60,15,22.31871914,83.86129998,7.288377241,65.35747011,cotton,0
1,488,1,3,40,30,0,3,133,47,24,24.40228894,79.19732001,7.231324765,90.8022356,cotton,2
1,488,1,3,40,30,0,3,136,36,20,23.09595631,84.86275707,6.925412377,71.29581071,cotton,2
1,488,1,3,40,30,0,3,104,47,18,23.9656349,76.97696717,7.633437412,90.75616738,cotton,2
1,488,1,3,40,30,0,3,133,47,23,24.88738107,75.62137159,6.827354668,89.76050416,cotton,2
1,488,1,3,40,30,0,3,126,38,23,25.36243778,83.63276077,6.176716425,88.43618918,cotton,2
1,488,1,3,40,30,0,3,126,50,19,24.69457084,81.7358876,6.628722836,78.58494391,cotton,2
1,488,1,3,40,30,0,3,113,41,20,25.0017188,80.53965818,7.256877571,96.32600992,cotton,2
1,488,1,3,40,30,0,3,121,45,22,22.45942937,81.30681027,6.443785385,64.23026638,cotton,2
1,488,1,3,40,30,0,3,121,47,16,23.60564038,79.29573149,7.723240151,72.49800885,cotton,2
1,488,1,3,40,30,0,3,129,60,22,24.58453146,79.12404171,5.947448589,71.94608134,cotton,2
1,488,1,3,40,30,0,3,107,45,25,23.0865933,83.55546146,7.227745516,71.84080724,cotton,2
1,488,1,3,40,30,0,3,122,59,18,23.5000992,83.63488952,6.219469084,79.81328183,cotton,2
1,488,1,3,40,30,0,3,140,38,15,24.1472953,75.88298598,6.021439523,69.91563467,cotton,2
1,488,1,3,40,30,0,3,102,49,21,24.69315538,84.84422454,6.253343655,89.799462,cotton,2
1,488,1,3,40,30,0,3,111,40,25,24.484692,84.44932014,6.187455799,90.94342484,cotton,2
1,488,1,3,40,30,0,3,131,35,18,24.49112609,82.24415809,7.057693366,64.02949379,cotton,2
1,488,1,3,40,30,0,3,135,43,16,23.47986888,81.73049149,6.720449769,86.76287924,cotton,2
1,488,1,3,40,30,0,3,100,46,18,24.18586246,76.04203958,6.431689506,69.08056728,cotton,2
1,488,1,3,40,30,0,3,123,39,24,25.00755095,78.17952126,7.453106264,86.06411872,cotton,2
1,488,1,3,40,30,0,3,117,56,15,25.99237426,77.0543546,7.368258226,89.1188212,cotton,2
1,488,1,3,40,30,0,3,121,36,24,23.66457347,81.69105088,7.352401887,99.36898373,cotton,2
1,488,1,3,40,30,0,3,101,58,18,25.66891439,81.38103349,6.652143699,78.59595817,cotton,2
1,488,1,3,40,30,0,3,107,42,24,22.04612876,84.62978302,6.144631795,86.00758678,cotton,2
1,488,1,3,40,30,0,3,100,41,22,22.4204752,84.55794703,7.318802162,93.46595573,cotton,2
1,488,1,3,40,30,0,3,125,39,21,25.03149561,82.21276599,7.954629324,95.0191318,cotton,2
1,488,1,3,40,30,0,3,105,60,23,23.53371386,77.21705554,6.207652157,87.54004943,cotton,2
1,488,1,3,40,30,0,3,102,46,19,22.77076388,82.5993307,6.631005298,81.49543437,cotton,2
1,488,1,3,40,30,0,3,131,49,22,25.49848236,79.9751579,7.306918817,67.05961949,cotton,2
1,488,1,3,40,30,0,3,139,35,15,25.248679,83.4630147,5.898293044,86.55517751,cotton,2
1,488,1,3,40,30,0,3,108,36,19,22.78249615,77.51235009,7.238566893,64.61444234,cotton,2
1,488,1,3,40,30,0,3,118,45,23,23.37044424,77.43198948,7.977651226,71.67870701,cotton,2
1,488,1,3,40,30,0,3,107,51,22,24.86560781,78.22080815,5.983075895,79.56866268,cotton,2
1,488,1,3,40,30,0,3,125,60,17,24.14386157,84.51591287,6.785723961,80.36146974,cotton,2
1,488,1,3,40,30,0,3,113,37,20,25.03300222,79.04368718,7.393441155,97.10087029,cotton,2
1,488,1,3,40,30,0,3,131,52,16,23.65724079,84.47601498,6.486068274,88.54479121,cotton,2
1,488,1,3,40,30,0,3,115,48,16,25.54359718,84.09229796,7.175934962,88.94245493,cotton,2
1,488,1,3,40,30,0,3,113,38,25,22.00085141,79.47270984,7.388265888,90.42224164,cotton,2
1,488,1,3,40,30,0,3,111,41,18,23.64328417,78.1258666,6.10539819,80.96157332,cotton,2
1,488,1,3,40,30,0,3,111,53,19,23.96436009,78.02763149,6.419536555,84.63148859,cotton,2
1,488,1,3,40,30,0,3,122,48,16,24.65425757,75.6350708,6.307585854,61.82980133,cotton,2
1,488,1,3,40,30,0,3,108,46,17,24.3017998,84.87668973,6.93221485,65.0247867,cotton,2
1,488,1,3,40,30,0,3,132,41,22,24.29144926,81.02453404,7.810865753,90.41694635,cotton,2
1,488,1,3,40,30,0,3,103,42,17,24.29470232,84.61527627,6.527541661,81.05902285,cotton,2
1,488,1,3,40,30,0,3,133,50,25,25.72180042,81.19666206,7.569454601,99.93100821,cotton,2
1,488,1,3,40,30,0,3,127,37,18,24.87663664,76.30050373,7.041065585,91.9223468,cotton,2
1,488,1,3,40,30,0,3,110,39,25,22.60612115,77.34264002,7.208795456,75.13617229,cotton,2
1,488,1,3,40,30,0,3,131,38,19,23.86814008,75.68339729,6.814341946,90.4547185,cotton,2
1,488,1,3,40,30,0,3,108,38,24,23.41022496,76.43836957,7.442217061,78.82199603,cotton,2
1,488,1,3,40,30,0,3,122,40,17,24.96440768,81.31677618,6.854558957,80.03995829,cotton,2
1,488,1,3,40,30,0,3,111,50,15,25.16820129,80.30351815,7.884550475,84.62419032,cotton,2
1,488,1,3,40,30,0,3,140,40,17,22.72767171,77.07598065,6.006085786,77.55176318,cotton,2
1,488,1,3,40,30,0,3,100,40,20,22.45145981,76.25674874,7.432043735,86.84998693,cotton,2
1,488,1,3,40,30,0,3,123,50,16,23.04920461,75.53835214,6.498052108,70.65644296,cotton,2
1,488,1,3,40,30,0,3,107,36,21,25.29250148,75.66653335,6.205263534,62.64174227,cotton,2
1,488,1,3,40,30,0,3,118,50,19,22.95604064,82.33733678,6.360812227,66.48339303,cotton,2
1,488,1,3,40,30,0,3,103,51,20,22.80213132,84.14668447,7.046607434,91.6389565,cotton,2
1,488,1,3,40,30,0,3,133,57,19,23.54234715,75.98203329,7.947011366,84.12536744,cotton,2
1,488,1,3,40,30,0,3,129,47,20,24.41212325,80.80343786,6.281913858,98.60457373,cotton,2
1,488,1,3,40,30,0,3,116,52,19,22.94276687,75.37170612,6.114525877,67.08022574,cotton,2
1,488,1,3,40,30,0,3,114,40,23,25.53676123,81.13668716,6.753978061,95.4262599,cotton,2
1,488,1,3,40,30,0,3,131,60,17,25.32023717,81.79475917,7.425041316,83.46532547,cotton,2
1,488,1,3,40,30,0,3,107,43,18,22.426733,81.53480799,6.745104394,65.54475812,cotton,2
1,488,1,3,40,30,0,3,123,44,21,25.78544484,75.00539324,7.641116569,91.39578861,cotton,2
1,488,1,3,40,30,0,3,112,49,25,25.68959532,77.90621048,6.470135478,66.19426787,cotton,2
1,488,1,3,40,30,0,3,119,44,15,22.14593688,82.8597549,7.091992365,60.65381719,cotton,2
1,488,1,3,40,30,0,3,130,59,19,25.07278712,82.50257909,6.520403794,93.51042684,cotton,2
1,488,1,3,40,30,0,3,127,53,24,22.21506982,76.17851932,6.127939628,70.40557612,cotton,2
1,488,1,3,40,30,0,3,134,52,18,23.9643129,76.59175937,7.994679507,76.13090645,cotton,2
1,488,1,3,40,30,0,3,109,36,18,25.40059227,76.53237965,7.524707577,62.5138867,cotton,2
1,488,1,3,40,30,0,3,100,48,17,23.7805123,83.03878838,7.827877818,66.26555904,cotton,2
1,488,1,3,40,30,0,3,132,52,19,24.16402322,76.7433897,6.436691764,61.94626051,cotton,2
1,488,1,3,40,30,0,3,102,37,25,25.31468463,77.91757121,5.907930899,72.82902109,cotton,2
1,488,1,3,40,30,0,3,111,39,22,22.60361557,80.3509046,6.135025006,88.57395505,cotton,2
1,488,1,3,40,30,0,3,117,51,15,22.9535715,78.71555832,6.044556594,99.75336197,cotton,2
1,488,1,3,40,30,0,3,136,36,24,22.74446976,80.41198458,7.59781958,90.07326633,cotton,2
1,488,1,3,40,30,0,3,134,56,18,23.80834611,83.91902605,6.691268104,70.97358303,cotton,2
1,488,1,3,40,30,0,3,112,54,15,25.46228792,81.56641891,6.175492306,76.88582484,cotton,2
1,488,1,3,40,30,0,3,105,56,15,25.96779712,81.97904282,7.272316209,74.14169043,cotton,2
1,488,1,3,40,30,0,3,140,45,15,25.5308271,80.04662756,5.801047545,99.39557151,cotton,2
1,488,1,3,40,30,0,3,126,46,25,24.43847399,81.69801729,6.757457943,60.79645852,cotton,2
1,488,1,3,40,30,0,3,106,49,24,23.03887865,76.47039772,6.983395573,90.64770699,cotton,2
1,488,1,3,40,30,0,3,121,53,19,23.51308653,76.72621429,7.976889498,80.11272117,cotton,2
1,488,1,3,40,30,0,3,108,60,17,22.75805656,76.75768356,6.558902588,97.76600619,cotton,2
1,488,1,3,40,30,0,3,116,56,17,24.71252544,77.7293114,7.979090365,85.24963302,cotton,2
1,488,1,3,40,30,0,3,100,52,19,23.45969093,82.44777468,7.903528673,93.50153555,cotton,2
1,488,1,3,40,30,0,3,129,43,16,25.5503704,77.85055621,6.73210948,78.58488484,cotton,2
1,488,1,3,40,30,0,3,118,44,23,22.08458267,82.82904143,6.691690476,67.06459777,cotton,2
1,488,1,3,40,30,0,3,117,43,25,24.68854799,78.51206972,7.839849298,69.31153566,cotton,2
1,488,1,3,40,30,0,3,126,37,21,25.84997269,84.16855231,6.61448588,77.03421249,cotton,2
1,488,1,3,40,30,0,3,120,48,16,22.46054478,75.40989245,7.456971816,71.85436078,cotton,2
1,488,1,3,40,30,0,3,102,45,16,23.65629976,77.52425987,7.2942193,74.8984994,cotton,2
1,488,1,3,40,30,0,3,131,56,20,22.00817088,81.83896111,7.762647875,92.23645249,cotton,2
1,488,1,3,40,30,0,3,114,40,17,24.32630461,80.13456404,6.363406102,69.45072055,cotton,2
1,488,1,3,40,30,0,3,101,37,18,22.92360984,82.68738535,7.63737841,92.91915074,cotton,2
1,488,1,3,40,30,0,3,106,46,20,23.43821725,78.63388824,6.200671976,81.15072105,cotton,2
1,488,1,3,40,30,0,3,113,38,20,22.10718988,78.58320116,6.364729934,74.94136567,cotton,2
1,488,1,3,40,30,0,3,102,53,21,23.03814028,76.11021529,6.913678684,91.49697481,cotton,2
1,488,1,3,40,30,0,3,110,39,18,24.54795322,75.39752705,7.766259769,63.88079866,cotton,2
1,488,1,3,40,30,0,3,107,58,15,23.73868041,75.77503808,7.55606399,76.63669195,cotton,2
1,488,1,3,40,30,0,3,120,60,15,22.31871914,83.86129998,7.288377241,65.35747011,cotton,2
1,531,0,3,15,14,0,2,133,47,24,24.40228894,79.19732001,7.231324765,90.8022356,cotton,0
1,531,0,3,15,14,0,2,136,36,20,23.09595631,84.86275707,6.925412377,71.29581071,cotton,0
1,531,0,3,15,14,0,2,104,47,18,23.9656349,76.97696717,7.633437412,90.75616738,cotton,0
1,531,0,3,15,14,0,2,133,47,23,24.88738107,75.62137159,6.827354668,89.76050416,cotton,0
1,531,0,3,15,14,0,2,126,38,23,25.36243778,83.63276077,6.176716425,88.43618918,cotton,0
1,531,0,3,15,14,0,2,126,50,19,24.69457084,81.7358876,6.628722836,78.58494391,cotton,0
1,531,0,3,15,14,0,2,113,41,20,25.0017188,80.53965818,7.256877571,96.32600992,cotton,0
1,531,0,3,15,14,0,2,121,45,22,22.45942937,81.30681027,6.443785385,64.23026638,cotton,0
1,531,0,3,15,14,0,2,121,47,16,23.60564038,79.29573149,7.723240151,72.49800885,cotton,0
1,531,0,3,15,14,0,2,129,60,22,24.58453146,79.12404171,5.947448589,71.94608134,cotton,0
1,531,0,3,15,14,0,2,107,45,25,23.0865933,83.55546146,7.227745516,71.84080724,cotton,0
1,531,0,3,15,14,0,2,122,59,18,23.5000992,83.63488952,6.219469084,79.81328183,cotton,0
1,531,0,3,15,14,0,2,140,38,15,24.1472953,75.88298598,6.021439523,69.91563467,cotton,0
1,531,0,3,15,14,0,2,102,49,21,24.69315538,84.84422454,6.253343655,89.799462,cotton,0
1,531,0,3,15,14,0,2,111,40,25,24.484692,84.44932014,6.187455799,90.94342484,cotton,0
1,531,0,3,15,14,0,2,131,35,18,24.49112609,82.24415809,7.057693366,64.02949379,cotton,0
1,531,0,3,15,14,0,2,135,43,16,23.47986888,81.73049149,6.720449769,86.76287924,cotton,0
1,531,0,3,15,14,0,2,100,46,18,24.18586246,76.04203958,6.431689506,69.08056728,cotton,0
1,531,0,3,15,14,0,2,123,39,24,25.00755095,78.17952126,7.453106264,86.06411872,cotton,0
1,531,0,3,15,14,0,2,117,56,15,25.99237426,77.0543546,7.368258226,89.1188212,cotton,0
1,531,0,3,15,14,0,2,121,36,24,23.66457347,81.69105088,7.352401887,99.36898373,cotton,0
1,531,0,3,15,14,0,2,101,58,18,25.66891439,81.38103349,6.652143699,78.59595817,cotton,0
1,531,0,3,15,14,0,2,107,42,24,22.04612876,84.62978302,6.144631795,86.00758678,cotton,0
1,531,0,3,15,14,0,2,100,41,22,22.4204752,84.55794703,7.318802162,93.46595573,cotton,0
1,531,0,3,15,14,0,2,125,39,21,25.03149561,82.21276599,7.954629324,95.0191318,cotton,0
1,531,0,3,15,14,0,2,105,60,23,23.53371386,77.21705554,6.207652157,87.54004943,cotton,0
1,531,0,3,15,14,0,2,102,46,19,22.77076388,82.5993307,6.631005298,81.49543437,cotton,0
1,531,0,3,15,14,0,2,131,49,22,25.49848236,79.9751579,7.306918817,67.05961949,cotton,0
1,531,0,3,15,14,0,2,139,35,15,25.248679,83.4630147,5.898293044,86.55517751,cotton,0
1,531,0,3,15,14,0,2,108,36,19,22.78249615,77.51235009,7.238566893,64.61444234,cotton,0
1,531,0,3,15,14,0,2,118,45,23,23.37044424,77.43198948,7.977651226,71.67870701,cotton,0
1,531,0,3,15,14,0,2,107,51,22,24.86560781,78.22080815,5.983075895,79.56866268,cotton,0
1,531,0,3,15,14,0,2,125,60,17,24.14386157,84.51591287,6.785723961,80.36146974,cotton,0
1,531,0,3,15,14,0,2,113,37,20,25.03300222,79.04368718,7.393441155,97.10087029,cotton,0
1,531,0,3,15,14,0,2,131,52,16,23.65724079,84.47601498,6.486068274,88.54479121,cotton,0
1,531,0,3,15,14,0,2,115,48,16,25.54359718,84.09229796,7.175934962,88.94245493,cotton,0
1,531,0,3,15,14,0,2,113,38,25,22.00085141,79.47270984,7.388265888,90.42224164,cotton,0
1,531,0,3,15,14,0,2,111,41,18,23.64328417,78.1258666,6.10539819,80.96157332,cotton,0
1,531,0,3,15,14,0,2,111,53,19,23.96436009,78.02763149,6.419536555,84.63148859,cotton,0
1,531,0,3,15,14,0,2,122,48,16,24.65425757,75.6350708,6.307585854,61.82980133,cotton,0
1,531,0,3,15,14,0,2,108,46,17,24.3017998,84.87668973,6.93221485,65.0247867,cotton,0
1,531,0,3,15,14,0,2,132,41,22,24.29144926,81.02453404,7.810865753,90.41694635,cotton,0
1,531,0,3,15,14,0,2,103,42,17,24.29470232,84.61527627,6.527541661,81.05902285,cotton,0
1,531,0,3,15,14,0,2,133,50,25,25.72180042,81.19666206,7.569454601,99.93100821,cotton,0
1,531,0,3,15,14,0,2,127,37,18,24.87663664,76.30050373,7.041065585,91.9223468,cotton,0
1,531,0,3,15,14,0,2,110,39,25,22.60612115,77.34264002,7.208795456,75.13617229,cotton,0
1,531,0,3,15,14,0,2,131,38,19,23.86814008,75.68339729,6.814341946,90.4547185,cotton,0
1,531,0,3,15,14,0,2,108,38,24,23.41022496,76.43836957,7.442217061,78.82199603,cotton,0
1,531,0,3,15,14,0,2,122,40,17,24.96440768,81.31677618,6.854558957,80.03995829,cotton,0
1,531,0,3,15,14,0,2,111,50,15,25.16820129,80.30351815,7.884550475,84.62419032,cotton,0
1,531,0,3,15,14,0,2,140,40,17,22.72767171,77.07598065,6.006085786,77.55176318,cotton,0
1,531,0,3,15,14,0,2,100,40,20,22.45145981,76.25674874,7.432043735,86.84998693,cotton,0
1,531,0,3,15,14,0,2,123,50,16,23.04920461,75.53835214,6.498052108,70.65644296,cotton,0
1,531,0,3,15,14,0,2,107,36,21,25.29250148,75.66653335,6.205263534,62.64174227,cotton,0
1,531,0,3,15,14,0,2,118,50,19,22.95604064,82.33733678,6.360812227,66.48339303,cotton,0
1,531,0,3,15,14,0,2,103,51,20,22.80213132,84.14668447,7.046607434,91.6389565,cotton,0
1,531,0,3,15,14,0,2,133,57,19,23.54234715,75.98203329,7.947011366,84.12536744,cotton,0
1,531,0,3,15,14,0,2,129,47,20,24.41212325,80.80343786,6.281913858,98.60457373,cotton,0
1,531,0,3,15,14,0,2,116,52,19,22.94276687,75.37170612,6.114525877,67.08022574,cotton,0
1,531,0,3,15,14,0,2,114,40,23,25.53676123,81.13668716,6.753978061,95.4262599,cotton,0
1,531,0,3,15,14,0,2,131,60,17,25.32023717,81.79475917,7.425041316,83.46532547,cotton,0
1,531,0,3,15,14,0,2,107,43,18,22.426733,81.53480799,6.745104394,65.54475812,cotton,0
1,531,0,3,15,14,0,2,123,44,21,25.78544484,75.00539324,7.641116569,91.39578861,cotton,0
1,531,0,3,15,14,0,2,112,49,25,25.68959532,77.90621048,6.470135478,66.19426787,cotton,0
1,531,0,3,15,14,0,2,119,44,15,22.14593688,82.8597549,7.091992365,60.65381719,cotton,0
1,531,0,3,15,14,0,2,130,59,19,25.07278712,82.50257909,6.520403794,93.51042684,cotton,0
1,531,0,3,15,14,0,2,127,53,24,22.21506982,76.17851932,6.127939628,70.40557612,cotton,0
1,531,0,3,15,14,0,2,134,52,18,23.9643129,76.59175937,7.994679507,76.13090645,cotton,0
1,531,0,3,15,14,0,2,109,36,18,25.40059227,76.53237965,7.524707577,62.5138867,cotton,0
1,531,0,3,15,14,0,2,100,48,17,23.7805123,83.03878838,7.827877818,66.26555904,cotton,0
1,531,0,3,15,14,0,2,132,52,19,24.16402322,76.7433897,6.436691764,61.94626051,cotton,0
1,531,0,3,15,14,0,2,102,37,25,25.31468463,77.91757121,5.907930899,72.82902109,cotton,0
1,531,0,3,15,14,0,2,111,39,22,22.60361557,80.3509046,6.135025006,88.57395505,cotton,0
1,531,0,3,15,14,0,2,117,51,15,22.9535715,78.71555832,6.044556594,99.75336197,cotton,0
1,531,0,3,15,14,0,2,136,36,24,22.74446976,80.41198458,7.59781958,90.07326633,cotton,0
1,531,0,3,15,14,0,2,134,56,18,23.80834611,83.91902605,6.691268104,70.97358303,cotton,0
1,531,0,3,15,14,0,2,112,54,15,25.46228792,81.56641891,6.175492306,76.88582484,cotton,0
1,531,0,3,15,14,0,2,105,56,15,25.96779712,81.97904282,7.272316209,74.14169043,cotton,0
1,531,0,3,15,14,0,2,140,45,15,25.5308271,80.04662756,5.801047545,99.39557151,cotton,0
1,531,0,3,15,14,0,2,126,46,25,24.43847399,81.69801729,6.757457943,60.79645852,cotton,0
1,531,0,3,15,14,0,2,106,49,24,23.03887865,76.47039772,6.983395573,90.64770699,cotton,0
1,531,0,3,15,14,0,2,121,53,19,23.51308653,76.72621429,7.976889498,80.11272117,cotton,0
1,531,0,3,15,14,0,2,108,60,17,22.75805656,76.75768356,6.558902588,97.76600619,cotton,0
1,531,0,3,15,14,0,2,116,56,17,24.71252544,77.7293114,7.979090365,85.24963302,cotton,0
1,531,0,3,15,14,0,2,100,52,19,23.45969093,82.44777468,7.903528673,93.50153555,cotton,0
1,531,0,3,15,14,0,2,129,43,16,25.5503704,77.85055621,6.73210948,78.58488484,cotton,0
1,531,0,3,15,14,0,2,118,44,23,22.08458267,82.82904143,6.691690476,67.06459777,cotton,0
1,531,0,3,15,14,0,2,117,43,25,24.68854799,78.51206972,7.839849298,69.31153566,cotton,0
1,531,0,3,15,14,0,2,126,37,21,25.84997269,84.16855231,6.61448588,77.03421249,cotton,0
1,531,0,3,15,14,0,2,120,48,16,22.46054478,75.40989245,7.456971816,71.85436078,cotton,0
1,531,0,3,15,14,0,2,102,45,16,23.65629976,77.52425987,7.2942193,74.8984994,cotton,0
1,531,0,3,15,14,0,2,131,56,20,22.00817088,81.83896111,7.762647875,92.23645249,cotton,0
1,531,0,3,15,14,0,2,114,40,17,24.32630461,80.13456404,6.363406102,69.45072055,cotton,0
1,531,0,3,15,14,0,2,101,37,18,22.92360984,82.68738535,7.63737841,92.91915074,cotton,0
1,531,0,3,15,14,0,2,106,46,20,23.43821725,78.63388824,6.200671976,81.15072105,cotton,0
1,531,0,3,15,14,0,2,113,38,20,22.10718988,78.58320116,6.364729934,74.94136567,cotton,0
1,531,0,3,15,14,0,2,102,53,21,23.03814028,76.11021529,6.913678684,91.49697481,cotton,0
1,531,0,3,15,14,0,2,110,39,18,24.54795322,75.39752705,7.766259769,63.88079866,cotton,0
1,531,0,3,15,14,0,2,107,58,15,23.73868041,75.77503808,7.55606399,76.63669195,cotton,0
1,531,0,3,15,14,0,2,120,60,15,22.31871914,83.86129998,7.288377241,65.35747011,cotton,0
1,531,0,3,35,29,0,2,133,47,24,24.40228894,79.19732001,7.231324765,90.8022356,cotton,0
1,531,0,3,35,29,0,2,136,36,20,23.09595631,84.86275707,6.925412377,71.29581071,cotton,0
1,531,0,3,35,29,0,2,104,47,18,23.9656349,76.97696717,7.633437412,90.75616738,cotton,0
1,531,0,3,35,29,0,2,133,47,23,24.88738107,75.62137159,6.827354668,89.76050416,cotton,0
1,531,0,3,35,29,0,2,126,38,23,25.36243778,83.63276077,6.176716425,88.43618918,cotton,0
1,531,0,3,35,29,0,2,126,50,19,24.69457084,81.7358876,6.628722836,78.58494391,cotton,0
